H,Date,HE,MWh
D,8/1/2016,18,18387.83
D,8/1/2016,19,18030.55
D,8/1/2016,20,17696.27
D,8/1/2016,21,17580.51
D,8/1/2016,22,16736.01
D,8/1/2016,23,15318.07
D,8/1/2016,24,13908.48
D,8/2/2016,1,12988.8
D,8/2/2016,2,12709.39
D,8/2/2016,3,12684.71
D,8/2/2016,4,12725.34
D,8/2/2016,5,12865.92
D,8/2/2016,6,13289.45
D,8/2/2016,7,13933.64
D,8/2/2016,8,15051.11
D,8/2/2016,9,15841.6
D,8/2/2016,10,16294.38
D,8/2/2016,11,16725.54
D,8/2/2016,12,16927.79
D,8/2/2016,13,16983.02
D,8/2/2016,14,17065.18
D,8/2/2016,15,17015.37
D,8/2/2016,16,17030.72
D,8/2/2016,17,17188.51
D,8/2/2016,18,17373.11
D,8/2/2016,19,17277.82
D,8/2/2016,20,16842.39
D,8/2/2016,21,16711.23
D,8/2/2016,22,16017.72
D,8/2/2016,23,14593.27
D,8/2/2016,24,13261.36
D,8/3/2016,1,12404.9
D,8/3/2016,2,12290.22
D,8/3/2016,3,12127.32
D,8/3/2016,4,12365.06
D,8/3/2016,5,12546.72
D,8/3/2016,6,12615.74
D,8/3/2016,7,13016.57
D,8/3/2016,8,14075.63
D,8/3/2016,9,14970.98
D,8/3/2016,10,15587.28
D,8/3/2016,11,16192.06
D,8/3/2016,12,16717.85
D,8/3/2016,13,17134.16
D,8/3/2016,14,17682.7
D,8/3/2016,15,18109.96
D,8/3/2016,16,18470.49
D,8/3/2016,17,18754.92
D,8/3/2016,18,18850.84
D,8/3/2016,19,18535.83
D,8/3/2016,20,17926.58
D,8/3/2016,21,17640.07
D,8/3/2016,22,16819.67
D,8/3/2016,23,15237.44
D,8/3/2016,24,13721.48
D,8/4/2016,1,12809.3
D,8/4/2016,2,12667.99
D,8/4/2016,3,12639.71
D,8/4/2016,4,12504.43
D,8/4/2016,5,12461.24
D,8/4/2016,6,12812.09
D,8/4/2016,7,13661.03
D,8/4/2016,8,14350.31
D,8/4/2016,9,15272.72
D,8/4/2016,10,16054.94
D,8/4/2016,11,16760.54
D,8/4/2016,12,17356.7
D,8/4/2016,13,17861.29
D,8/4/2016,14,18428.75
D,8/4/2016,15,18874.24
D,8/4/2016,16,19262.44
D,8/4/2016,17,19626.84
D,8/4/2016,18,19766.81
D,8/4/2016,19,19435.35
D,8/4/2016,20,18688.22
D,8/4/2016,21,18372.82
D,8/4/2016,22,17502.58
D,8/4/2016,23,15885.83
D,8/4/2016,24,14286.16
D,8/5/2016,1,13374.1
D,8/5/2016,2,13074.14
D,8/5/2016,3,12912.68
D,8/5/2016,4,13151.8
D,8/5/2016,5,13205.21
D,8/5/2016,6,13440.85
D,8/5/2016,7,13942.83
D,8/5/2016,8,14757.34
D,8/5/2016,9,15800.5
D,8/5/2016,10,16704.78
D,8/5/2016,11,17524.44
D,8/5/2016,12,18255.78
D,8/5/2016,13,18842.91
D,8/5/2016,14,19450.34
D,8/5/2016,15,19936.78
D,8/5/2016,16,20245.93
D,8/5/2016,17,20539.57
D,8/5/2016,18,20587.53
D,8/5/2016,19,20098.32
D,8/5/2016,20,19269.1
D,8/5/2016,21,18869.23
D,8/5/2016,22,18058.32
D,8/5/2016,23,16682.14
D,8/5/2016,24,15203.64
D,8/6/2016,1,14012.65
D,8/6/2016,2,13542.61
D,8/6/2016,3,13453.11
D,8/6/2016,4,13125.02
D,8/6/2016,5,13326.08
D,8/6/2016,6,13247.84
D,8/6/2016,7,13214.05
D,8/6/2016,8,13986.32
D,8/6/2016,9,15127.83
D,8/6/2016,10,16286.33
D,8/6/2016,11,17202.75
D,8/6/2016,12,17875.82
D,8/6/2016,13,18470.24
D,8/6/2016,14,19115.05
D,8/6/2016,15,19582.92
D,8/6/2016,16,20011.42
D,8/6/2016,17,20363.84
D,8/6/2016,18,20509.43
D,8/6/2016,19,20097.62
D,8/6/2016,20,19441.68
D,8/6/2016,21,19110.6
D,8/6/2016,22,18281.23
D,8/6/2016,23,16860.15
D,8/6/2016,24,15348.92
D,8/7/2016,1,14209.44
D,8/7/2016,2,13886.13
D,8/7/2016,3,13500.33
D,8/7/2016,4,13078.56
D,8/7/2016,5,13064.82
D,8/7/2016,6,13008.82
D,8/7/2016,7,13019.99
D,8/7/2016,8,13226.93
D,8/7/2016,9,14066.64
D,8/7/2016,10,14813.1
D,8/7/2016,11,15693.27
D,8/7/2016,12,16476.48
D,8/7/2016,13,17097.56
D,8/7/2016,14,17485.22
D,8/7/2016,15,17770.33
D,8/7/2016,16,18142.53
D,8/7/2016,17,18613.99
D,8/7/2016,18,18967.12
D,8/7/2016,19,18913.24
D,8/7/2016,20,18383.59
D,8/7/2016,21,18169.4
D,8/7/2016,22,17356.32
D,8/7/2016,23,15901.32
D,8/7/2016,24,14694.84
D,8/8/2016,1,13844.96
D,8/8/2016,2,13225.9
D,8/8/2016,3,12993.51
D,8/8/2016,4,13026.56
D,8/8/2016,5,13125.28
D,8/8/2016,6,13184.64
D,8/8/2016,7,14072.36
D,8/8/2016,8,14903.82
D,8/8/2016,9,15943.59
D,8/8/2016,10,16705.89
D,8/8/2016,11,17433.56
D,8/8/2016,12,18018.64
D,8/8/2016,13,18565.54
D,8/8/2016,14,19095.6
D,8/8/2016,15,19513.45
D,8/8/2016,16,19840.84
D,8/8/2016,17,20228.76
D,8/8/2016,18,20433.94
D,8/8/2016,19,20172.62
D,8/8/2016,20,19423.57
D,8/8/2016,21,18999.19
D,8/8/2016,22,17882.76
D,8/8/2016,23,16089.11
D,8/8/2016,24,14521.4
D,8/9/2016,1,13803.06
D,8/9/2016,2,13397.08
D,8/9/2016,3,13167.1
D,8/9/2016,4,12836.36
D,8/9/2016,5,12900.55
D,8/9/2016,6,13344.09
D,8/9/2016,7,14092.59
D,8/9/2016,8,15050.68
D,8/9/2016,9,15734.97
D,8/9/2016,10,16462.73
D,8/9/2016,11,17209.01
D,8/9/2016,12,17932.37
D,8/9/2016,13,18569.82
D,8/9/2016,14,19320.73
D,8/9/2016,15,19902.41
D,8/9/2016,16,20437.13
D,8/9/2016,17,20818.94
D,8/9/2016,18,20946.71
D,8/9/2016,19,20537.86
D,8/9/2016,20,19856.58
D,8/9/2016,21,19526.27
D,8/9/2016,22,18448.62
D,8/9/2016,23,16767.98
D,8/9/2016,24,15105.85
D,8/10/2016,1,14598.23
D,8/10/2016,2,14398.98
D,8/10/2016,3,14186.79
D,8/10/2016,4,14030.34
D,8/10/2016,5,14179.26
D,8/10/2016,6,14783.37
D,8/10/2016,7,15234.16
D,8/10/2016,8,16195.64
D,8/10/2016,9,17305.85
D,8/10/2016,10,18019.76
D,8/10/2016,11,18544.44
D,8/10/2016,12,18821.74
D,8/10/2016,13,18871.15
D,8/10/2016,14,19007.46
D,8/10/2016,15,19123.76
D,8/10/2016,16,19446.4
D,8/10/2016,17,19894.92
D,8/10/2016,18,20195.15
D,8/10/2016,19,20215.34
D,8/10/2016,20,20056.69
D,8/10/2016,21,20219.6
D,8/10/2016,22,19458.43
D,8/10/2016,23,18037.42
D,8/10/2016,24,16960.55
D,8/11/2016,1,16301.71
D,8/11/2016,2,16168.7
D,8/11/2016,3,15755.25
D,8/11/2016,4,15517.95
D,8/11/2016,5,15646.62
D,8/11/2016,6,16287.18
D,8/11/2016,7,16972.77
D,8/11/2016,8,17938.49
D,8/11/2016,9,19228.08
D,8/11/2016,10,20347.63
D,8/11/2016,11,21513.49
D,8/11/2016,12,22535.07
D,8/11/2016,13,23323.02
D,8/11/2016,14,24157.61
D,8/11/2016,15,24538.6
D,8/11/2016,16,24699.4
D,8/11/2016,17,24952.54
D,8/11/2016,18,25013.26
D,8/11/2016,19,24555.07
D,8/11/2016,20,24064.02
D,8/11/2016,21,23732.38
D,8/11/2016,22,22499.8
D,8/11/2016,23,20596.62
D,8/11/2016,24,19065.44
D,8/12/2016,1,18481.44
D,8/12/2016,2,17621.39
D,8/12/2016,3,17226.15
D,8/12/2016,4,16886.82
D,8/12/2016,5,16895.77
D,8/12/2016,6,17352.23
D,8/12/2016,7,18039.01
D,8/12/2016,8,18831.85
D,8/12/2016,9,19987.98
D,8/12/2016,10,21231.95
D,8/12/2016,11,22515.71
D,8/12/2016,12,23593.55
D,8/12/2016,13,24402.08
D,8/12/2016,14,25034.79
D,8/12/2016,15,25410.94
D,8/12/2016,16,25462.83
D,8/12/2016,17,25100.74
D,8/12/2016,18,24553.74
D,8/12/2016,19,23738.77
D,8/12/2016,20,23037.06
D,8/12/2016,21,22595.75
D,8/12/2016,22,21377.61
D,8/12/2016,23,19837.05
D,8/12/2016,24,18667.46
D,8/13/2016,1,17378.22
D,8/13/2016,2,16716.58
D,8/13/2016,3,16291.87
D,8/13/2016,4,16047.11
D,8/13/2016,5,16175.35
D,8/13/2016,6,16155.71
D,8/13/2016,7,16209.12
D,8/13/2016,8,16676.99
D,8/13/2016,9,17159.85
D,8/13/2016,10,18048.02
D,8/13/2016,11,18945.62
D,8/13/2016,12,19610.47
D,8/13/2016,13,20094.64
D,8/13/2016,14,20412.25
D,8/13/2016,15,20643.24
D,8/13/2016,16,20785.6
D,8/13/2016,17,20926.48
D,8/13/2016,18,20858.29
D,8/13/2016,19,20472.76
D,8/13/2016,20,20012.93
D,8/13/2016,21,19852.47
D,8/13/2016,22,18865.45
D,8/13/2016,23,17408.59
D,8/13/2016,24,16204.59
D,8/14/2016,1,15330.44
D,8/14/2016,2,15040.42
D,8/14/2016,3,14553.15
D,8/14/2016,4,14259.98
D,8/14/2016,5,14147.79
D,8/14/2016,6,14175.46
D,8/14/2016,7,13621.83
D,8/14/2016,8,14388.63
D,8/14/2016,9,15837.09
D,8/14/2016,10,17545.74
D,8/14/2016,11,19222.07
D,8/14/2016,12,20557.4
D,8/14/2016,13,21578.96
D,8/14/2016,14,22293.21
D,8/14/2016,15,22761.86
D,8/14/2016,16,23209.24
D,8/14/2016,17,23634.94
D,8/14/2016,18,23993.85
D,8/14/2016,19,23747.26
D,8/14/2016,20,23145.82
D,8/14/2016,21,22785.75
D,8/14/2016,22,21509.7
D,8/14/2016,23,19768.55
D,8/14/2016,24,18040.17
D,8/15/2016,1,16924.07
D,8/15/2016,2,16537.68
D,8/15/2016,3,16493.59
D,8/15/2016,4,16224.15
D,8/15/2016,5,16200.35
D,8/15/2016,6,16361.25
D,8/15/2016,7,16454.51
D,8/15/2016,8,17627.8
D,8/15/2016,9,18775.31
D,8/15/2016,10,19666.06
D,8/15/2016,11,20523.1
D,8/15/2016,12,21219.07
D,8/15/2016,13,21749.98
D,8/15/2016,14,22340.1
D,8/15/2016,15,22771.85
D,8/15/2016,16,23046.35
D,8/15/2016,17,23266.47
D,8/15/2016,18,23177.97
D,8/15/2016,19,22622.23
D,8/15/2016,20,21795.13
D,8/15/2016,21,21352.17
D,8/15/2016,22,19969.07
D,8/15/2016,23,18099.64
D,8/15/2016,24,16527.9
D,8/16/2016,1,15397.94
D,8/16/2016,2,15164.12
D,8/16/2016,3,14977.57
D,8/16/2016,4,14706.99
D,8/16/2016,5,14773.44
D,8/16/2016,6,15197.12
D,8/16/2016,7,15951.04
D,8/16/2016,8,16718.15
D,8/16/2016,9,17453.42
D,8/16/2016,10,18218.44
D,8/16/2016,11,19009.21
D,8/16/2016,12,19853.69
D,8/16/2016,13,20548.32
D,8/16/2016,14,21212.99
D,8/16/2016,15,21449.51
D,8/16/2016,16,21444.37
D,8/16/2016,17,21536.5
D,8/16/2016,18,21633.87
D,8/16/2016,19,21410.56
D,8/16/2016,20,21172.88
D,8/16/2016,21,21108.5
D,8/16/2016,22,20088.83
D,8/16/2016,23,18591.56
D,8/16/2016,24,17136.19
D,8/17/2016,1,16372.87
D,8/17/2016,2,16357.17
D,8/17/2016,3,16569.23
D,8/17/2016,4,16606.5
D,8/17/2016,5,16654.48
D,8/17/2016,6,16905.76
D,8/17/2016,7,17469.22
D,8/17/2016,8,18483.34
D,8/17/2016,9,19264.16
D,8/17/2016,10,19577.29
D,8/17/2016,11,20023.93
D,8/17/2016,12,20287.92
D,8/17/2016,13,20312.06
D,8/17/2016,14,20529.44
D,8/17/2016,15,20699.47
D,8/17/2016,16,20857.72
D,8/17/2016,17,20929.09
D,8/17/2016,18,20793.9
D,8/17/2016,19,20182.1
D,8/17/2016,20,19589.96
D,8/17/2016,21,19401.17
D,8/17/2016,22,18293.36
D,8/17/2016,23,16595.46
D,8/17/2016,24,15063.16
D,8/18/2016,1,14008.44
D,8/18/2016,2,13797.18
D,8/18/2016,3,13721.1
D,8/18/2016,4,13575.44
D,8/18/2016,5,13681.88
D,8/18/2016,6,14177.82
D,8/18/2016,7,14691.27
D,8/18/2016,8,15489.39
D,8/18/2016,9,16313.06
D,8/18/2016,10,17056.1
D,8/18/2016,11,17997.89
D,8/18/2016,12,18841.69
D,8/18/2016,13,19592.79
D,8/18/2016,14,20457.99
D,8/18/2016,15,21108.63
D,8/18/2016,16,21585.4
D,8/18/2016,17,21917.51
D,8/18/2016,18,22045.89
D,8/18/2016,19,21666.57
D,8/18/2016,20,21030.23
D,8/18/2016,21,20807.83
D,8/18/2016,22,19681.04
D,8/18/2016,23,17967.59
D,8/18/2016,24,16252.83
D,8/19/2016,1,15207.18
D,8/19/2016,2,14836.28
D,8/19/2016,3,14778.94
D,8/19/2016,4,14568.42
D,8/19/2016,5,14558.8
D,8/19/2016,6,14679.85
D,8/19/2016,7,15017.8
D,8/19/2016,8,16308.41
D,8/19/2016,9,17412.94
D,8/19/2016,10,18242.61
D,8/19/2016,11,19029.89
D,8/19/2016,12,19715.71
D,8/19/2016,13,20247.83
D,8/19/2016,14,20762.95
D,8/19/2016,15,21088.75
D,8/19/2016,16,21316.06
D,8/19/2016,17,21431.51
D,8/19/2016,18,21208.27
D,8/19/2016,19,20548.65
D,8/19/2016,20,19756.97
D,8/19/2016,21,19411.01
D,8/19/2016,22,18305.52
D,8/19/2016,23,16815.54
D,8/19/2016,24,15247.84
D,8/20/2016,1,14002.17
D,8/20/2016,2,13325.94
D,8/20/2016,3,13357.68
D,8/20/2016,4,13049.05
D,8/20/2016,5,13196.94
D,8/20/2016,6,13389.13
D,8/20/2016,7,13481.22
D,8/20/2016,8,13825.35
D,8/20/2016,9,14946.64
D,8/20/2016,10,15664.8
D,8/20/2016,11,16572.24
D,8/20/2016,12,17314.1
D,8/20/2016,13,17829.42
D,8/20/2016,14,18050.65
D,8/20/2016,15,18212.65
D,8/20/2016,16,18396.5
D,8/20/2016,17,18607.23
D,8/20/2016,18,18791.14
D,8/20/2016,19,18456.44
D,8/20/2016,20,17920.36
D,8/20/2016,21,17806.31
D,8/20/2016,22,16993.12
D,8/20/2016,23,15788.69
D,8/20/2016,24,14507.79
D,8/21/2016,1,13502.34
D,8/21/2016,2,13031.33
D,8/21/2016,3,12838.52
D,8/21/2016,4,12781.34
D,8/21/2016,5,12949.64
D,8/21/2016,6,13093.88
D,8/21/2016,7,13518.6
D,8/21/2016,8,14092.69
D,8/21/2016,9,14140.61
D,8/21/2016,10,15000.92
D,8/21/2016,11,15806.47
D,8/21/2016,12,16565.88
D,8/21/2016,13,17182.38
D,8/21/2016,14,17652.53
D,8/21/2016,15,18106.44
D,8/21/2016,16,18545.55
D,8/21/2016,17,18904.89
D,8/21/2016,18,19111.49
D,8/21/2016,19,18939.91
D,8/21/2016,20,18841.66
D,8/21/2016,21,18859.33
D,8/21/2016,22,17990.02
D,8/21/2016,23,16682.49
D,8/21/2016,24,15365.76
D,8/22/2016,1,14383.72
D,8/22/2016,2,14155.04
D,8/22/2016,3,14050.78
D,8/22/2016,4,13852.2
D,8/22/2016,5,13765.84
D,8/22/2016,6,14041.26
D,8/22/2016,7,14540.93
D,8/22/2016,8,15690.67
D,8/22/2016,9,16554.14
D,8/22/2016,10,17111.95
D,8/22/2016,11,17480.34
D,8/22/2016,12,17698.83
D,8/22/2016,13,17785.27
D,8/22/2016,14,17843.19
D,8/22/2016,15,17892.61
D,8/22/2016,16,17959.61
D,8/22/2016,17,18022.37
D,8/22/2016,18,17957.77
D,8/22/2016,19,17414.53
D,8/22/2016,20,16806.04
D,8/22/2016,21,16577.16
D,8/22/2016,22,15433.05
D,8/22/2016,23,13917.7
D,8/22/2016,24,12557.9
D,8/23/2016,1,11797.37
D,8/23/2016,2,11504.49
D,8/23/2016,3,11205.85
D,8/23/2016,4,11445.67
D,8/23/2016,5,11273.12
D,8/23/2016,6,11779.3
D,8/23/2016,7,12347.1
D,8/23/2016,8,13520.06
D,8/23/2016,9,14288.39
D,8/23/2016,10,14790.35
D,8/23/2016,11,15266.6
D,8/23/2016,12,15633.89
D,8/23/2016,13,15909.89
D,8/23/2016,14,16321.2
D,8/23/2016,15,16643.1
D,8/23/2016,16,16978.23
D,8/23/2016,17,17404.23
D,8/23/2016,18,17672.02
D,8/23/2016,19,17483.78
D,8/23/2016,20,17157.41
D,8/23/2016,21,17045.45
D,8/23/2016,22,15983.34
D,8/23/2016,23,14524.29
D,8/23/2016,24,13126.48
D,8/24/2016,1,12151.37
D,8/24/2016,2,11922.74
D,8/24/2016,3,11752.65
D,8/24/2016,4,11623.35
D,8/24/2016,5,11532.78
D,8/24/2016,6,12001.81
D,8/24/2016,7,12937.04
D,8/24/2016,8,14172.12
D,8/24/2016,9,15134.99
D,8/24/2016,10,15919.81
D,8/24/2016,11,16696.44
D,8/24/2016,12,17416.33
D,8/24/2016,13,18053.28
D,8/24/2016,14,18792.7
D,8/24/2016,15,19378.22
D,8/24/2016,16,19884.07
D,8/24/2016,17,20344.23
D,8/24/2016,18,20455.98
D,8/24/2016,19,19992.58
D,8/24/2016,20,19542.37
D,8/24/2016,21,19353.13
D,8/24/2016,22,18095.28
D,8/24/2016,23,16579.59
D,8/24/2016,24,15284.56
D,8/25/2016,1,13935.58
D,8/25/2016,2,13838.1
D,8/25/2016,3,13629.99
D,8/25/2016,4,13423.81
D,8/25/2016,5,13718.22
D,8/25/2016,6,14083.02
D,8/25/2016,7,14485.59
D,8/25/2016,8,15510.27
D,8/25/2016,9,16589.62
D,8/25/2016,10,17468.61
D,8/25/2016,11,18334.03
D,8/25/2016,12,19081.9
D,8/25/2016,13,19732.26
D,8/25/2016,14,20351.48
D,8/25/2016,15,20651.64
D,8/25/2016,16,20850.72
D,8/25/2016,17,21050.01
D,8/25/2016,18,20854.52
D,8/25/2016,19,20335.39
D,8/25/2016,20,20097.73
D,8/25/2016,21,19929.43
D,8/25/2016,22,18849.05
D,8/25/2016,23,17289.28
D,8/25/2016,24,15732.67
D,8/26/2016,1,15039.85
D,8/26/2016,2,15020.25
D,8/26/2016,3,14966.4
D,8/26/2016,4,14762.88
D,8/26/2016,5,14539.61
D,8/26/2016,6,14526.14
D,8/26/2016,7,15311.63
D,8/26/2016,8,16797.31
D,8/26/2016,9,18036.1
D,8/26/2016,10,18951.32
D,8/26/2016,11,19814.51
D,8/26/2016,12,20650.21
D,8/26/2016,13,21408.45
D,8/26/2016,14,22067.27
D,8/26/2016,15,22417.56
D,8/26/2016,16,22821.49
D,8/26/2016,17,23113.82
D,8/26/2016,18,23020.95
D,8/26/2016,19,22305.89
D,8/26/2016,20,21461.51
D,8/26/2016,21,20902.87
D,8/26/2016,22,19536.09
D,8/26/2016,23,17821.01
D,8/26/2016,24,16220.6
D,8/27/2016,1,14971.82
D,8/27/2016,2,14158.68
D,8/27/2016,3,14031.06
D,8/27/2016,4,13826.88
D,8/27/2016,5,13402.65
D,8/27/2016,6,13475.52
D,8/27/2016,7,13757.89
D,8/27/2016,8,14184.19
D,8/27/2016,9,15084.26
D,8/27/2016,10,15963.23
D,8/27/2016,11,16776.09
D,8/27/2016,12,17480.86
D,8/27/2016,13,18085.78
D,8/27/2016,14,18487.71
D,8/27/2016,15,18817.1
D,8/27/2016,16,19129.99
D,8/27/2016,17,19370.45
D,8/27/2016,18,19430.51
D,8/27/2016,19,18979.04
D,8/27/2016,20,18438.02
D,8/27/2016,21,18167.51
D,8/27/2016,22,17169.67
D,8/27/2016,23,15872.05
D,8/27/2016,24,14765.08
D,8/28/2016,1,13659.12
D,8/28/2016,2,12880.64
D,8/28/2016,3,12821.43
D,8/28/2016,4,12796.69
D,8/28/2016,5,12631.82
D,8/28/2016,6,12672.07
D,8/28/2016,7,12611.78
D,8/28/2016,8,13278.4
D,8/28/2016,9,14151.19
D,8/28/2016,10,14659.84
D,8/28/2016,11,15445.47
D,8/28/2016,12,16211.74
D,8/28/2016,13,16894.58
D,8/28/2016,14,17484.56
D,8/28/2016,15,18032.93
D,8/28/2016,16,18534.26
D,8/28/2016,17,18991.37
D,8/28/2016,18,19267.19
D,8/28/2016,19,18996.63
D,8/28/2016,20,18655.48
D,8/28/2016,21,18449.19
D,8/28/2016,22,17331.23
D,8/28/2016,23,15846.06
D,8/28/2016,24,14429.96
D,8/29/2016,1,13754.99
D,8/29/2016,2,13775.9
D,8/29/2016,3,13524.1
D,8/29/2016,4,13379.29
D,8/29/2016,5,13462.23
D,8/29/2016,6,14141.99
D,8/29/2016,7,15158.84
D,8/29/2016,8,16248.26
D,8/29/2016,9,17238.4
D,8/29/2016,10,17992.6
D,8/29/2016,11,18934.86
D,8/29/2016,12,19710.18
D,8/29/2016,13,20278.3
D,8/29/2016,14,20795.86
D,8/29/2016,15,21151.14
D,8/29/2016,16,21323.62
D,8/29/2016,17,21420.86
D,8/29/2016,18,21306.53
D,8/29/2016,19,20639.85
D,8/29/2016,20,19898.65
D,8/29/2016,21,19340.2
D,8/29/2016,22,17807.58
D,8/29/2016,23,15919.13
D,8/29/2016,24,14220.89
D,8/30/2016,1,13448.97
D,8/30/2016,2,12963.45
D,8/30/2016,3,12769.25
D,8/30/2016,4,12976.36
D,8/30/2016,5,12838.06
D,8/30/2016,6,12989.36
D,8/30/2016,7,13912.04
D,8/30/2016,8,14521.65
D,8/30/2016,9,15293.58
D,8/30/2016,10,15936.57
D,8/30/2016,11,16551.94
D,8/30/2016,12,17088.5
D,8/30/2016,13,17557.96
D,8/30/2016,14,18153.15
D,8/30/2016,15,18607.52
D,8/30/2016,16,18990.28
D,8/30/2016,17,19369.36
D,8/30/2016,18,19504.73
D,8/30/2016,19,19166.69
D,8/30/2016,20,18881.64
D,8/30/2016,21,18538.68
D,8/30/2016,22,17218.85
D,8/30/2016,23,15575.63
D,8/30/2016,24,14041.25
D,8/31/2016,1,13163.84
D,8/31/2016,2,13279.4
D,8/31/2016,3,13388.81
D,8/31/2016,4,13337.04
D,8/31/2016,5,13463.02
D,8/31/2016,6,13690.46
D,8/31/2016,7,14476.21
D,8/31/2016,8,15593.83
D,8/31/2016,9,16457.15
D,8/31/2016,10,17166.29
D,8/31/2016,11,17827.36
D,8/31/2016,12,18314.42
D,8/31/2016,13,18658.83
D,8/31/2016,14,19012.33
D,8/31/2016,15,19067.36
D,8/31/2016,16,19177.05
D,8/31/2016,17,19349.53
D,8/31/2016,18,19418.18
D,8/31/2016,19,19276.74
D,8/31/2016,20,19469.03
D,8/31/2016,21,19277.6
D,8/31/2016,22,18130.79
D,8/31/2016,23,16541.15
D,8/31/2016,24,15058.45
D,9/1/2016,1,14156.26
D,9/1/2016,2,13850.37
D,9/1/2016,3,13727.89
D,9/1/2016,4,13522.59
D,9/1/2016,5,13682.02
D,9/1/2016,6,14312.35
D,9/1/2016,7,15346.76
D,9/1/2016,8,16428.81
D,9/1/2016,9,17052.57
D,9/1/2016,10,17517.66
D,9/1/2016,11,17885.28
D,9/1/2016,12,18061.36
D,9/1/2016,13,18013.24
D,9/1/2016,14,18027.75
D,9/1/2016,15,18002.23
D,9/1/2016,16,18071.24
D,9/1/2016,17,18189.81
D,9/1/2016,18,18214.79
D,9/1/2016,19,18015.88
D,9/1/2016,20,18102.21
D,9/1/2016,21,17950
D,9/1/2016,22,16832.38
D,9/1/2016,23,15175.25
D,9/1/2016,24,13832.12
D,9/2/2016,1,12679.01
D,9/2/2016,2,12380.09
D,9/2/2016,3,12293.57
D,9/2/2016,4,12134.26
D,9/2/2016,5,12308.08
D,9/2/2016,6,12396.96
D,9/2/2016,7,12954.58
D,9/2/2016,8,14017
D,9/2/2016,9,14781.59
D,9/2/2016,10,15310.83
D,9/2/2016,11,15716.2
D,9/2/2016,12,16086.37
D,9/2/2016,13,16285.87
D,9/2/2016,14,16502.08
D,9/2/2016,15,16617.1
D,9/2/2016,16,16720.44
D,9/2/2016,17,16889.96
D,9/2/2016,18,16885.66
D,9/2/2016,19,16447.91
D,9/2/2016,20,16285.05
D,9/2/2016,21,15999.32
D,9/2/2016,22,15063.68
D,9/2/2016,23,13815.19
D,9/2/2016,24,12556.33
D,9/3/2016,1,11758.96
D,9/3/2016,2,11430.24
D,9/3/2016,3,11066.73
D,9/3/2016,4,10826.66
D,9/3/2016,5,10750.01
D,9/3/2016,6,10717.95
D,9/3/2016,7,10823.8
D,9/3/2016,8,11380.76
D,9/3/2016,9,12224.93
D,9/3/2016,10,12875.27
D,9/3/2016,11,13191.78
D,9/3/2016,12,13408.41
D,9/3/2016,13,13559.81
D,9/3/2016,14,13614.85
D,9/3/2016,15,13680.16
D,9/3/2016,16,13726.64
D,9/3/2016,17,13934.37
D,9/3/2016,18,14159.26
D,9/3/2016,19,14180.84
D,9/3/2016,20,14365.85
D,9/3/2016,21,14306.74
D,9/3/2016,22,13578.72
D,9/3/2016,23,12619.41
D,9/3/2016,24,11599.26
D,9/4/2016,1,10764.09
D,9/4/2016,2,10527.76
D,9/4/2016,3,10603.48
D,9/4/2016,4,10695.21
D,9/4/2016,5,10735.82
D,9/4/2016,6,10607.06
D,9/4/2016,7,10811.64
D,9/4/2016,8,10835.62
D,9/4/2016,9,11382.34
D,9/4/2016,10,11977.33
D,9/4/2016,11,12354.33
D,9/4/2016,12,12611.89
D,9/4/2016,13,12811.75
D,9/4/2016,14,12925.33
D,9/4/2016,15,13101.94
D,9/4/2016,16,13376.43
D,9/4/2016,17,13772.61
D,9/4/2016,18,14121.36
D,9/4/2016,19,14084.66
D,9/4/2016,20,14192.33
D,9/4/2016,21,14049.85
D,9/4/2016,22,13302.79
D,9/4/2016,23,12378.86
D,9/4/2016,24,11386.9
D,9/5/2016,1,10756
D,9/5/2016,2,10076.55
D,9/5/2016,3,9786.39
D,9/5/2016,4,9877.56
D,9/5/2016,5,9915.76
D,9/5/2016,6,10198.91
D,9/5/2016,7,10575.98
D,9/5/2016,8,11089.84
D,9/5/2016,9,11753.12
D,9/5/2016,10,12450.67
D,9/5/2016,11,12915.72
D,9/5/2016,12,13016.75
D,9/5/2016,13,13118.83
D,9/5/2016,14,13269.7
D,9/5/2016,15,13487.36
D,9/5/2016,16,13750.59
D,9/5/2016,17,14195.17
D,9/5/2016,18,14668.59
D,9/5/2016,19,14841.83
D,9/5/2016,20,15133.23
D,9/5/2016,21,14991.76
D,9/5/2016,22,13975.6
D,9/5/2016,23,12657.73
D,9/5/2016,24,11551.94
D,9/6/2016,1,11304.88
D,9/6/2016,2,11298.94
D,9/6/2016,3,11314.76
D,9/6/2016,4,11280.92
D,9/6/2016,5,11524.88
D,9/6/2016,6,12061.5
D,9/6/2016,7,13273.91
D,9/6/2016,8,14386.17
D,9/6/2016,9,15006.54
D,9/6/2016,10,15503.36
D,9/6/2016,11,15898.59
D,9/6/2016,12,16123.53
D,9/6/2016,13,16248.95
D,9/6/2016,14,16429.53
D,9/6/2016,15,16540.35
D,9/6/2016,16,16653.06
D,9/6/2016,17,16811.79
D,9/6/2016,18,16964.62
D,9/6/2016,19,16973.45
D,9/6/2016,20,17196.46
D,9/6/2016,21,16860.58
D,9/6/2016,22,15792.38
D,9/6/2016,23,14374.84
D,9/6/2016,24,13078
D,9/7/2016,1,12718.96
D,9/7/2016,2,12469.49
D,9/7/2016,3,12438.32
